"municipio";"codigo_ibge";"ano";"grande_grupo";"familia_ocupacional";"ocupacao";"codigo_cbo";"empregados";"percentual";"salario_medio";"salario_mediano"
"Blumenau";"4202404";"2025";"Membros Superiores Do Poder Público, Dirigentes De Organizações De Interesse Público E De Empresas, Gerentes";"Gerentes administrativos, financeiros, de riscos e afins";"Gerente De Facility Management";"142140";"1";"0,0006";"4123,45";"4123,45"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Engenheiros civis e afins";"Engenheiro Civil (Geotécnia)";"214230";"1";"0,0006";"9414,76";"9414,76"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Trabalhadores aquaviários";"Marinheiro De Convés (Marítimo E Fluviário)";"782705";"1";"0,0006";"10074,31";"10074,31"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Supervisores da fabricação e montagem metalmecânica";"Mestre (Indústria De Automotores E Material De Transportes)";"720210";"1";"0,0006";"";""
"Blumenau";"4202404";"2025";"Membros Superiores Do Poder Público, Dirigentes De Organizações De Interesse Público E De Empresas, Gerentes";"Dirigentes e administradores de entidades religiosas";"Dirigente E Administrador De Organização Religiosa";"114305";"1";"0,0006";"16089,25";"16089,25"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Profissionais da escrita";"Autor-Roteirista";"261505";"1";"0,0006";"4065,83";"4065,83"
"Blumenau";"4202404";"2025";"Técnicos De Nivel Médio";"Técnicos em metalurgia (estruturas metálicas)";"Técnico Em Soldagem";"314620";"1";"0,0006";"9417,02";"9417,02"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Trabalhadores de caldeiraria e serralheria";"Chapeador De Carrocerias Metálicas (Fabricação)";"724420";"1";"0,0006";"7432,42";"7432,42"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Operadores de usinagem convencional de madeira";"Operador De Serras (Usinagem De Madeira)";"773340";"1";"0,0006";"5159,6";"5159,6"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Engenheiros eletricistas, eletrônicos e afins";"Engenheiro Eletrônico De Manutenção";"214325";"1";"0,0006";"8351,35";"8351,35"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Operadores de máquinas de desdobramento da madeira";"Serrador De Madeira (Serra De Fita Múltipla)";"773130";"1";"0,0006";"2356,69";"2356,69"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Operadores de máquinas na fabricação de produtos de papel e papelão";"Confeccionador De Sacos De Celofane, A Máquina";"833115";"1";"0,0006";"2732,44";"2732,44"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Operadores de máquinas para bordado e acabamento de roupas";"Arrematadeira";"763305";"1";"0,0006";"1800,57";"1800,57"
"Blumenau";"4202404";"2025";"Técnicos De Nivel Médio";"Técnicos em áudio";"Dj (Disc Jockey)";"374145";"1";"0,0006";"";""
"Blumenau";"4202404";"2025";"Membros Superiores Do Poder Público, Dirigentes De Organizações De Interesse Público E De Empresas, Gerentes";"Gerentes administrativos, financeiros, de riscos e afins";"Oficial De Proteção De Dados Pessoais (Dpo)";"142135";"1";"0,0006";"";""
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Pesquisadores das ciências da saúde";"Pesquisador Em Saúde Coletiva";"203320";"1";"0,0006";"5329,11";"5329,11"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Instaladores-reparadores de  linhas e equipamentos de telecomunicações";"Instalador-Reparador De Redes E Cabos Telefônicos";"731325";"1";"0,0006";"1565,21";"1565,21"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Supervisores de usinagem, conformação e tratamento de metais";"Supervisor De Controle De Tratamento Térmico";"720160";"1";"0,0006";"12206,65";"12206,65"
"Blumenau";"4202404";"2025";"Trabalhadores Dos Serviços, Vendedores Do Comércio Em Lojas E Mercados";"Trabalhadores dos serviços domésticos em geral";"Empregado Doméstico Diarista";"512120";"1";"0,0006";"3868,06";"3868,06"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Trabalhadores de beneficiamento de pedras ornamentais";"Torneiro (Lavra De Pedra)";"712225";"1";"0,0006";"13491,19";"13491,19"
"Blumenau";"4202404";"2025";"Técnicos De Nivel Médio";"Técnicos de controle da produção";"Técnico De Painel De Controle";"391220";"1";"0,0006";"6285,96";"6285,96"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Operadores da fiação";"Operador De Open-End";"761245";"1";"0,0006";"";""
"Blumenau";"4202404";"2025";"Técnicos De Nivel Médio";"Técnicos de operação de registros sonoro/audiovisuais";"Operador De Controle Mestre";"373135";"1";"0,0006";"1079,34";"1079,34"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Auditores fiscais da previdência social";"Auditor-Fiscal Da Previdência Social";"254205";"1";"0,0006";"7031,04";"7031,04"
"Blumenau";"4202404";"2025";"Membros Superiores Do Poder Público, Dirigentes De Organizações De Interesse Público E De Empresas, Gerentes";"Gerentes de produção e operações em empresa agropecuária, pesqueira, aqüícola e florestal";"Gerente De Produção E Operações Pesqueiras";"141120";"1";"0,0006";"2390,33";"2390,33"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Fiscais de tributos estaduais e municipais";"Técnico De Tributos Estadual";"254415";"1";"0,0006";"2364,58";"2364,58"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Profissionais da escrita";"Crítico";"261510";"1";"0,0006";"7349,41";"7349,41"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Médicos clínicos";"Médico Hematologista";"225185";"1";"0,0006";"4396,55";"4396,55"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Engenheiros mecânicos e afins";"Tecnólogo Em Fabricação Mecânica";"214435";"1";"0,0006";"4191,4";"4191,4"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Operadores de equipamentos de filtragem e separação";"Operador De Filtro-Prensa (Tratamentos Químicos E Afins)";"811330";"1";"0,0006";"4056,63";"4056,63"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Ministros de culto, missionários, teólogos e profissionais assemelhados";"Teólogo";"263115";"1";"0,0006";"7330,71";"7330,71"
"Blumenau";"4202404";"2025";"Membros Superiores Do Poder Público, Dirigentes De Organizações De Interesse Público E De Empresas, Gerentes";"Gerentes de produção e operações em empresa agropecuária, pesqueira, aqüícola e florestal";"Gerente De Produção E Operações Agropecuárias";"141115";"1";"0,0006";"12952,66";"12952,66"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Engenheiros químicos e afins";"Engenheiro Químico (Indústria Química)";"214510";"1";"0,0006";"6569,35";"6569,35"
"Blumenau";"4202404";"2025";"(nao classificado)";"";"(sem descricao no dicionario)";"999999";"1";"0,0006";"8334,98";"8334,98"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Médicos em especialidades cirúrgicas";"Médico Ginecologista E Obstetra";"225250";"1";"0,0006";"6363,21";"6363,21"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Economistas";"Economista Ambiental";"251230";"1";"0,0006";"20641,67";"20641,67"
"Blumenau";"4202404";"2025";"Trabalhadores Agropecuários, Florestais E Da Pesca";"Trabalhadores na criação de insetos e animais úteis";"Trabalhador Na Sericicultura";"623420";"1";"0,0006";"2063,78";"2063,78"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Médicos em especialidades cirúrgicas";"Médico Mastologista";"225255";"1";"0,0006";"6752,78";"6752,78"
"Blumenau";"4202404";"2025";"Trabalhadores Dos Serviços, Vendedores Do Comércio Em Lojas E Mercados";"Trabalhadores nos serviços de administração de edifícios";"Sacristão";"514115";"1";"0,0006";"1921,35";"1921,35"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Montadores de máquinas pesadas e equipamentos agrícolas";"Montador De Equipamento De Levantamento";"725305";"1";"0,0006";"5856,74";"5856,74"
"Blumenau";"4202404";"2025";"Trabalhadores Dos Serviços, Vendedores Do Comércio Em Lojas E Mercados";"Fiscais e cobradores dos transportes coletivos";"Bilheteiro (Estações De Metrô, Ferroviárias E Assemelhadas)";"511220";"1";"0,0006";"6107,71";"6107,71"
"Blumenau";"4202404";"2025";"Técnicos De Nivel Médio";"Técnicos em museologia e afins";"Técnico Em Museologia";"371210";"1";"0,0006";"7388,72";"7388,72"
"Blumenau";"4202404";"2025";"Técnicos De Nivel Médio";"Especialistas em inspeções industriais";"Inspetor De Equipamentos";"314805";"1";"0,0006";"7157,22";"7157,22"
"Blumenau";"4202404";"2025";"Trabalhadores Dos Serviços, Vendedores Do Comércio Em Lojas E Mercados";"Trabalhadores dos serviços domésticos em geral";"Empregado Doméstico  Arrumador";"512110";"1";"0,0006";"";""
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Operadores de máquinas de desdobramento da madeira";"Cortador De Laminados De Madeira";"773105";"1";"0,0006";"3674,47";"3674,47"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Engenheiros metalurgistas, de materiais e afins";"Engenheiro Metalurgista";"214610";"1";"0,0006";"6088,54";"6088,54"
"Blumenau";"4202404";"2025";"Técnicos De Nivel Médio";"Atletas profissionais";"Profissional De Atletismo";"377140";"1";"0,0006";"2410,63";"2410,63"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Trabalhadores de beneficiamento de minérios";"Moleiro De Minérios";"712105";"1";"0,0006";"3182,39";"3182,39"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Pesquisadores das ciências sociais e humanas";"Pesquisador Em História";"203520";"1";"0,0006";"3663,65";"3663,65"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Enfermeiros e afins";"Enfermeiro Estomaterapeuta";"223580";"1";"0,0006";"6266,41";"6266,41"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Professores de educação especial";"Professor De Alunos Com Deficiência Múltipla";"239220";"1";"0,0006";"10291,24";"10291,24"
"Blumenau";"4202404";"2025";"Técnicos De Nivel Médio";"Técnicos de apoio em pesquisa e desenvolvimento";"Técnico De Apoio Em Pesquisa E Desenvolvimento Agropecuário Florestal";"395110";"1";"0,0006";"2125,59";"2125,59"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Operadores de instalações de extração, processamento, envasamento e distribuição de gases";"Operador De Instalação De Extração, Processamento, Envasamento E Distribuição De Gases";"862405";"1";"0,0006";"4163,44";"4163,44"
"Blumenau";"4202404";"2025";"Técnicos De Nivel Médio";"Técnicos químicos";"Técnico De Celulose E Papel";"311110";"1";"0,0006";"5516,66";"5516,66"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Professores de ciências humanas do ensino superior";"Professor De Antropologia Do Ensino Superior";"234705";"1";"0,0006";"5108,02";"5108,02"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Economistas";"Economista";"251205";"1";"0,0006";"8364,56";"8364,56"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Engenheiros eletricistas, eletrônicos e afins";"Tecnólogo Em Telecomunicações";"214370";"1";"0,0006";"11397,07";"11397,07"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Corretores de valores, ativos financeiros, mercadorias e derivativos";"Corretor De Valores, Ativos Financeiros, Mercadorias E Derivativos";"253305";"1";"0,0006";"5394,8";"5394,8"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Pesquisadores das ciências biológicas";"Pesquisador Em Biologia Animal";"203010";"1";"0,0006";"10771,27";"10771,27"
"Blumenau";"4202404";"2025";"Trabalhadores Agropecuários, Florestais E Da Pesca";"Produtores agropecuários em geral";"Produtor Agropecuário, Em Geral";"611005";"1";"0,0006";"";""
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Trabalhadores da impressão gráfica";"Impressor Tampográfico";"766245";"1";"0,0006";"2066,47";"2066,47"
"Blumenau";"4202404";"2025";"Técnicos De Nivel Médio";"Tecnólogos e técnicos em métodos de diagnósticos e terapêutica";"Dosimetrista Clínico";"324140";"1";"0,0006";"5328,93";"5328,93"
"Blumenau";"4202404";"2025";"(nao classificado)";"";"(sem descricao no dicionario)";"519330";"1";"0,0006";"2201,48";"2201,48"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Trabalhadores na industrialização de café, cacau, mate e de produtos afins";"Torrador De Café";"841610";"1";"0,0006";"4788,11";"4788,11"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Trabalhadores de moldagem de metais e de ligas metálicas";"Operador De Equipamentos De Preparação De Areia";"722325";"1";"0,0006";"";""
"Blumenau";"4202404";"2025";"Trabalhadores De Serviços Administrativos";"Entrevistadores e recenseadores";"Entrevistador Censitário E De Pesquisas Amostrais";"424105";"1";"0,0006";"2704,68";"2704,68"
"Blumenau";"4202404";"2025";"Técnicos De Nivel Médio";"Professores de nível médio no ensino profissionalizante";"Professor De Nível Médio No Ensino Profissionalizante";"331305";"1";"0,0006";"2229,76";"2229,76"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Pesquisadores das ciências da agricultura";"Pesquisador Em Ciências Agronômicas";"203405";"1";"0,0006";"9590,53";"9590,53"
"Blumenau";"4202404";"2025";"Trabalhadores Agropecuários, Florestais E Da Pesca";"Trabalhadores agrícolas na fruticultura";"Trabalhador No Cultivo De Árvores Frutíferas";"622505";"1";"0,0006";"2693,29";"2693,29"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Trabalhadores de embalagem e de etiquetagem";"Operador De Máquina De Envasar Líquidos";"784120";"1";"0,0006";"2468,85";"2468,85"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Operadores de máquinas e instalações de produtos farmacêuticos, cosméticos e afins";"Operador De Máquina De Produtos Farmacêuticos";"811805";"1";"0,0006";"4362,76";"4362,76"
"Blumenau";"4202404";"2025";"Membros Superiores Do Poder Público, Dirigentes De Organizações De Interesse Público E De Empresas, Gerentes";"Diretores de serviços de turismo, de alojamento e de alimentação";"Diretor De  Produção E Operações De Turismo";"122515";"1";"0,0006";"35537,32";"35537,32"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Trabalhadores da pintura de equipamentos, veículos, estruturas metálicas e de compósitos";"Pintor Por Imersão";"723325";"1";"0,0006";"2161,83";"2161,83"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Músicos compositores, arranjadores, regentes e musicólogos";"Músico Regente";"262615";"1";"0,0006";"2610,6";"2610,6"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Trabalhadores na fabricação e conservação de alimentos";"Trabalhador De Preparação De Pescados (Limpeza)";"841484";"1";"0,0006";"4105,51";"4105,51"
"Blumenau";"4202404";"2025";"Técnicos De Nivel Médio";"Apresentadores de eventos, programas e espetáculos";"Apresentador De Programas De Televisão";"376320";"1";"0,0006";"5731,98";"5731,98"
"Blumenau";"4202404";"2025";"Trabalhadores Dos Serviços, Vendedores Do Comércio Em Lojas E Mercados";"Vendedores em bancas, quiosques e barracas";"Jornaleiro (Em Banca De Jornal)";"524210";"1";"0,0006";"";""
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Trabalhadores de caldeiraria e serralheria";"Caldeireiro (Chapas De Cobre)";"724405";"1";"0,0006";"6564,48";"6564,48"
"Blumenau";"4202404";"2025";"Técnicos De Nivel Médio";"Pilotos de aviação comercial, mecânicos de vôo e afins";"Piloto Comercial De Helicóptero (Exceto Linhas Aéreas)";"341110";"1";"0,0006";"8459,26";"8459,26"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Engenheiros químicos e afins";"Engenheiro Químico (Utilidades E Meio Ambiente)";"214530";"1";"0,0006";"16770,98";"16770,98"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Operadores de equipamentos de destilação, evaporação e reação";"Operador De Aparelho De Reação E Conversão (Produtos Químicos, Exceto Petróleo)";"811420";"1";"0,0006";"2418,47";"2418,47"
